A33003,วิทยาศาสตร์,Science,33,0,2566,2
A33004,ภาษาอังกฤษ,English,33,0,2566,2
A33005,สังคมศึกษา,Social Studies,33,0,2566,2
A33006,ภาษาอังกฤษเพื่อการสื่อสาร,English For Communication,33,0,2566,2
E31001,Enjoy Cooking and Eating,Enjoy Cooking and Eating,31,0,2566,1
E31002,Digtal Content / Youtuber,Digtal Content / Youtuber,31,0,2566,1
E31003,ออกแบบสต็กเกอร์ไลน์,Line sticker design,31,0,2566,1
E31004,English Club,English Club,31,0,2566,1
E31005,Chinese Club,Chinese Club,31,0,2566,1
E31006,Japanese Club,Japanese Club,31,0,2566,1
E31007,ดนตรีไทย / ดนตรีพื้นเมือง,Thai music / folk music,31,0,2566,1
E31008,Voice & Music (กีตาร์โปร่ง / ไวโอลิน / เบียโน),Voice & Music (Acoustic Guitar / Violin / Piano),31,0,2566,1
E31009,Cover Dance,Cover Dance,31,0,2566,1
E31010,Young Artist ศิลปะสร้างสรรค์,Young Artist,31,0,2566,1
E31011,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,31,0,2566,1
E31012,นาฎศิลป์สร้างสรรค์,Dancing Art,31,0,2566,1
E31013,RC วอลเลย์บอลทีม,RC Volleyball Team ,31,0,2566,1
E31014,E-Sport,E-Sport,31,0,2566,1
E31015,Workshop & Travel,Workshop & Travel,31,0,2566,1
E31016,วงสตริง,String Band,31,0,2566,1
E32001,Enjoy Cooking and Eating,Enjoy Cooking and Eating,32,0,2566,1
E32002,Digtal Content / Youtuber,Digtal Content / Youtuber,32,0,2566,1
E32003,ออกแบบสต็กเกอร์ไลน์,Line sticker design,32,0,2566,1
E32004,English Club,English Club,32,0,2566,1
E32005,Chinese Club,Chinese Club,32,0,2566,1
E32006,Japanese Club,Japanese Club,32,0,2566,1
E32007,ดนตรีไทย / ดนตรีพื้นเมือง,Thai music / folk music,32,0,2566,1
E32008,Voice & Music (กีตาร์โปร่ง / ไวโอลิน / เบียโน),Voice & Music (Acoustic Guitar / Violin / Piano),32,0,2566,1
E32009,Cover Dance,Cover Dance,32,0,2566,1
E32010,Young Artist ศิลปะสร้างสรรค์,Young Artist,32,0,2566,1
E32011,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,32,0,2566,1
E32012,นาฎศิลป์สร้างสรรค์,Dancing Art,32,0,2566,1
E32013,RC วอลเลย์บอลทีม,RC Volleyball Team ,32,0,2566,1
E32014,E-Sport,E-Sport,32,0,2566,1
E32015,Workshop & Travel,Workshop & Travel,32,0,2566,1
E32016,วงสตริง,String Band,32,0,2566,1
E33001,Enjoy Cooking and Eating,Enjoy Cooking and Eating,33,0,2566,1
E33002,Digtal Content / Youtuber,Digtal Content / Youtuber,33,0,2566,1
E33003,ออกแบบสต็กเกอร์ไลน์,Line sticker design,33,0,2566,1
E33004,English Club,English Club,33,0,2566,1
E33005,Chinese Club,Chinese Club,33,0,2566,1
E33006,Japanese Club,Japanese Club,33,0,2566,1
E33007,ดนตรีไทย / ดนตรีพื้นเมือง,Thai music / folk music,33,0,2566,1
E33008,Voice & Music (กีตาร์โปร่ง / ไวโอลิน / เบียโน),Voice & Music (Acoustic Guitar / Violin / Piano),33,0,2566,1
E33009,Cover Dance,Cover Dance,33,0,2566,1
E33010,Young Artist ศิลปะสร้างสรรค์,Young Artist,33,0,2566,1
E33011,Photographer ถ่ายภาพสวยอย่างมือเรา,Photographer,33,0,2566,1
E33012,นาฎศิลป์สร้างสรรค์,Dancing Art,33,0,2566,1
E33013,RC วอลเลย์บอลทีม,RC Volleyball Team ,33,0,2566,1
E33014,E-Sport,E-Sport,33,0,2566,1
